repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
1,k_coloring,k-coloring,17,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (10,0), (10,5), (11",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,3-13,4-5,4-6,4-7,4-8,4-9,4-14,5-10,6-11",
1,k_coloring,k-coloring,18,"(15, [
(0,5), (0,6), (0,7), (0,8), (0,10), (0,11), (0,12), (0,13),
(1,5), (1,6), (1,7), (1,8), (1,10), (1,11), (1,12), (1,13),
(2,5), (2,6), (2,7), (2,8), (2,10), (2,11), (2,12), (2,13),
(5,10), (5,11",True,False,,
1,k_coloring,k-coloring,19,"(15, [(0,5), (0,6), (0,7), (1,5), (1,6), (1,7), (2,5), (2,6), (2,7), (3,5), (3,6), (3,7), (4,5), (4,6), (4,7), (0,10), (0,11), (0,12), (1,10), (1,11), (1,12), (2,10), (2,11), (2,12), (3,10), (3,11), (",True,True,"15|0-5,0-6,0-7,0-10,0-11,0-12,1-5,1-6,1-7,1-10,1-11,1-12,2-5,2-6,2-7,2-10,2-11,2-12,3-5,3-6,3-7,3-10,3-11,3-12,4-5,4-6,4-7,4-10,4-11,4-12,5-10,6-11",
1,k_coloring,k-coloring,20,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (5,10), (6,11), (7,",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,6-11,7-12,8-13,9-14,10-12,11-13",
1,k_coloring,k-coloring,21,"(15, [(0, 5), (0, 6), (0, 10), (0, 11), (1, 6), (1, 7), (1, 11), (1, 12), (2, 7), (2, 8), (2, 12), (2, 13), (3, 8), (3, 9), (3, 13), (3, 14), (4, 9), (4, 5), (4, 14), (4, 10), (5, 11), (5, 12), (6, 12",True,True,"15|0-5,0-6,0-10,0-11,1-6,1-7,1-11,1-12,2-7,2-8,2-10,2-12,2-13,3-8,3-9,3-13,3-14,4-5,4-9,4-10,4-14,5-11,5-12,6-10,6-12,6-13,7-13,7-14,8-10,8-14,9-10,9-11",
1,k_coloring,k-coloring,22,"(15, [
    (0,5), (0,6), (0,7), (0,8), (0,9), 
    (1,5), (1,6), (1,7), (1,8), (1,9), 
    (2,5), (2,6), (2,7), (2,8), (2,9), 
    (3,5), (3,6), (3,7), (3,8), (3,9), 
    (4,5), (4,6), (4,7), (4,8), (",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-12,6-10,6-13,7-10,8-11,9-11",
1,k_coloring,k-coloring,23,"(15, [(0,5), (0,6), (1,7), (1,8), (2,9), (2,5), (3,6), (3,7), (4,8), (4,9), (5,10), (5,11), (6,12), (6,13), (7,14), (7,10), (8,11), (8,12), (9,13), (9,14), (0,10), (0,11), (1,12), (1,13), (2,14), (2,1",True,True,"15|0-5,0-6,0-7,0-10,0-11,1-6,1-7,1-8,1-12,1-13,2-5,2-9,2-10,2-14,3-6,3-7,3-11,3-12,4-8,4-9,4-13,4-14,5-10,5-11,6-12,6-13,7-10,7-14,8-11,8-12,9-13,9-14",
1,k_coloring,k-coloring,24,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,k_coloring,k-coloring,25,"(15, [(0,5), (0,6), (0,7), (0,10), (0,11), (0,12), (1,5), (1,6), (1,8), (1,10), (1,11), (1,13), (2,7), (2,8), (2,9), (2,12), (2,13), (2,14), (3,7), (3,9), (3,12), (3,14), (4,5), (4,6), (4,9), (4,13), ",True,True,"15|0-5,0-6,0-7,0-10,0-11,0-12,1-5,1-6,1-8,1-10,1-11,1-13,2-7,2-8,2-9,2-12,2-13,2-14,3-7,3-9,3-12,3-14,4-5,4-6,4-9,4-13,4-14,5-10,6-11,7-12,8-13,9-14",
1,k_coloring,k-coloring,26,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (1,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-12,6-12,7-12",
1,k_coloring,k-coloring,27,"(15, [(0,5), (0,6), (0,10), (0,11), (1,7), (1,8), (1,10), (1,11), (2,9), (2,5), (2,12), (2,13), (3,6), (3,7), (3,14), (3,12), (4,8), (4,9), (4,13), (4,14), (0,7), (1,5), (2,6), (3,8), (4,9), (0,8), (1",True,False,,
1,k_coloring,k-coloring,28,"(15, [(0,5), (0,6), (0,10), (0,11), (1,5), (1,6), (1,12), (1,13), (2,7), (2,8), (2,12), (2,13), (3,7), (3,8), (3,14), (3,9), (4,9), (4,10), (4,14), (5,11), (5,12), (6,13), (6,14), (7,10), (7,11), (8,1",True,False,,
1,k_coloring,k-coloring,29,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,3-13,4-5,4-6,4-7,4-8,4-9,4-14",
1,k_coloring,k-coloring,30,"(15, [(0,3), (0,4), (0,5), (0,6), (0,7), (0,8), (1,3), (1,4), (1,5), (1,6), (1,7), (1,8), (2,3), (2,4), (2,5), (2,6), (2,7), (2,8), (0,9), (0,10), (0,11), (0,12), (0,13), (0,14), (1,9), (1,10), (1,11)",True,False,,
1,k_coloring,k-coloring,31,"(15, [
(A, B): (0, 5), (0, 6), (0, 7), (0, 8), (0, 10), (0, 11), (0, 12),
(A, B): (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 11),
(A, B): (2, 5), (2, 6), (2, 7), (2, 8), (2, 10),
(A, B): (3, 5), (3,",False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 2)"
1,k_coloring,k-coloring,32,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,3-13,4-5,4-6,4-7,4-8,4-9,4-14,5-10,6-11",
1,k_coloring,k-coloring,33,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (0,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,k_coloring,k-coloring,34,"(15, [(0,5), (0,6), (1,5), (1,6), (2,7), (2,8), (3,7), (3,8), (4,9), (4,10), 
      (5,10), (5,11), (6,10), (6,11), (7,12), (7,13), (8,12), (8,13), (9,14), (9,10),
      (10,0), (10,1), (11,0), (11,1)",True,True,"15|0-5,0-6,0-10,0-11,0-12,0-14,1-5,1-6,1-10,1-11,1-13,2-7,2-8,2-12,2-13,3-7,3-8,3-12,3-13,4-9,4-10,4-14,5-10,5-11,6-10,6-11,7-12,7-13,8-12,8-13,9-10,9-14",
1,k_coloring,k-coloring,35,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,3-13,4-5,4-6,4-7,4-8,4-9,4-14,5-10,6-11",
1,k_coloring,k-coloring,36,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (5,10), (6,11), (7,",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-11,6-11,6-12,7-12,8-13,9-14",
1,k_coloring,k-coloring,37,"(15, [(0,5), (0,6), (0,10), (0,11), (1,7), (1,8), (1,12), (1,13), (2,5), (2,6), (2,10), (2,11), (3,9), (4,9), (5,10), (5,11), (6,12), (6,13), (7,10), (7,11), (8,12), (8,13), (9,10), (9,11), (5,12), (5",True,True,"15|0-5,0-6,0-10,0-11,1-7,1-8,1-12,1-13,2-5,2-6,2-10,2-11,3-9,4-9,5-10,5-11,5-12,5-13,6-10,6-11,6-12,6-13,7-10,7-11,7-12,7-13,8-10,8-11,8-12,8-13,9-10,9-11",
1,k_coloring,k-coloring,38,"(15, [(0,6), (0,7), (0,8), (0,9), (0,10), (1,6), (1,7), (1,8), (1,9), (1,11), (2,6), (2,7), (2,8), (2,10), (2,11), (3,6), (3,7), (3,9), (3,10), (3,11), (4,6), (4,8), (4,9), (4,10), (4,11), (5,7), (5,8",True,True,"15|0-6,0-7,0-8,0-9,0-10,1-6,1-7,1-8,1-9,1-11,2-6,2-7,2-8,2-10,2-11,3-6,3-7,3-9,3-10,3-11,4-6,4-8,4-9,4-10,4-11,5-7,5-8,5-9,5-10,5-11,6-12,7-13",
1,k_coloring,k-coloring,39,"(15, [(0,3), (0,4), (0,5), (0,6), (0,7), (0,8), (1,3), (1,4), (1,5), (1,6), (2,3), (2,4), (3,9), (3,10), (3,11), (3,12), (4,9), (4,10), (4,11), (5,9), (5,10), (6,9), (6,10), (7,9), (7,10), (7,11), (7,",True,True,"15|0-3,0-4,0-5,0-6,0-7,0-8,1-3,1-4,1-5,1-6,2-3,2-4,3-9,3-10,3-11,3-12,4-9,4-10,4-11,5-9,5-10,6-9,6-10,7-9,7-10,7-11,7-12,8-9,8-10,8-11,8-12,8-13",
1,k_coloring,k-coloring,40,"(15, [(0,5), (0,6), (0,10), (0,11), (1,7), (1,8), (1,12), (1,13), (2,9), (2,5), (2,14), (2,10), (3,6), (3,7), (3,11), (3,12), (4,8), (4,9), (4,13), (4,14), (5,10), (5,11), (6,12), (6,13), (7,14), (7,1",True,True,"15|0-5,0-6,0-10,0-11,1-7,1-8,1-12,1-13,2-5,2-9,2-10,2-14,3-6,3-7,3-11,3-12,4-8,4-9,4-13,4-14,5-10,5-11,6-12,6-13,7-10,7-14,8-11,8-12,9-13,9-14,10-14,11-13",
1,k_coloring,k-coloring,41,"(15, [(0,5), (0,6), (0,7), (0,10), (0,11), (0,12), (1,5), (1,6), (1,7), (1,10), (1,11), (1,12), (2,5), (2,6), (2,7), (2,10), (2,11), (2,12), (3,5), (3,6), (3,8), (3,10), (3,11), (3,13), (4,5), (4,6), ",True,True,"15|0-5,0-6,0-7,0-10,0-11,0-12,1-5,1-6,1-7,1-10,1-11,1-12,2-5,2-6,2-7,2-10,2-11,2-12,3-5,3-6,3-8,3-10,3-11,3-13,4-5,4-6,4-9,4-10,4-11,4-14,9-14,13-14",
1,k_coloring,k-coloring,42,"(15, [(0,5),(0,6),(0,7),(0,8),(0,9),(1,5),(1,6),(1,7),(1,8),(1,9),(2,5),(2,6),(2,7),(2,8),(2,9),(3,5),(3,6),(3,7),(3,8),(3,9),(4,5),(4,6),(4,7),(4,8),(4,9),(5,10),(6,11),(7,12),(8,13),(9,14),(5,11),(6",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-11,6-11,6-12,7-12,8-13,9-14",
1,k_coloring,k-coloring,43,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (5,10), (5,11), (5,12), (5,13), (5,14), (6,10), (6,11), (6,12), (6,13), (6,14), (8,10), (8,11), (8,12), (8,13), (8,14), (9,1",True,False,,
1,k_coloring,k-coloring,44,"(15, [(0, 5), (0, 6), (0, 7), (0, 8), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (3, 6), (3, 7), (3, 8), (4, 6), (4, 7), (4, 8), (5, 10), (5, 11), (5, 12), (6, 11), (6, 12), (6, 1",True,True,"15|0-5,0-6,0-7,0-8,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,3-6,3-7,3-8,4-6,4-7,4-8,5-10,5-11,5-12,6-11,6-12,6-13,7-12,7-13,7-14,8-13,8-14,9-10,9-11,9-14",
1,k_coloring,k-coloring,45,"(15, [(0,5), (0,6), (0,7), (0,10), (0,11), (0,12), (1,5), (1,6), (1,7), (1,8), (1,10), (1,11), (1,12), (1,13), (2,5), (2,6), (2,7), (2,8), (2,10), (2,11), (2,12), (2,13), (3,5), (3,6), (3,7), (3,8), (",True,True,"15|0-5,0-6,0-7,0-10,0-11,0-12,1-5,1-6,1-7,1-8,1-10,1-11,1-12,1-13,2-5,2-6,2-7,2-8,2-10,2-11,2-12,2-13,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14",
1,k_coloring,k-coloring,46,"(15, [(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 8), (2, 5), (2, 7), (2, 9), (3, 6), (3, 8), (3, 9), (4, 7), (4, 9), (5, 10), (5, 11), (5, 12), (6, 10), (6, 11), (6, 13), (7, 10), (7, 11), (7, 14), (",True,True,"15|0-5,0-6,0-7,1-5,1-6,1-8,2-5,2-7,2-9,3-6,3-8,3-9,4-7,4-9,5-10,5-11,5-12,6-10,6-11,6-13,7-10,7-11,7-14,8-10,8-12,8-13,9-11,9-12,9-13,9-14,10-14,11-13",
1,k_coloring,k-coloring,47,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (1,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-12,1-13,2-5,2-6,2-7,2-8,2-9,2-14,3-5,3-6,3-7,3-8,3-9,3-10,4-5,4-6,4-7,4-8,4-9,4-11",
1,k_coloring,k-coloring,48,"(15, [(0,5), (0,6), (0,7), (0,8), (0,10), (0,11), (0,12), (1,5), (1,6), (1,7), (1,8), (1,10), (1,11), (1,12), (2,5), (2,6), (2,7), (2,8), (2,10), (2,11), (2,12), (3,5), (3,6), (3,7), (3,10), (3,11), (",True,True,"15|0-5,0-6,0-7,0-8,0-10,0-11,0-12,1-5,1-6,1-7,1-8,1-10,1-11,1-12,2-5,2-6,2-7,2-8,2-10,2-11,2-12,3-5,3-6,3-7,3-10,3-11,3-12,4-5,4-6,4-10,4-11,4-12",
1,k_coloring,k-coloring,49,"(15, [(0,5), (0,6), (0,7), (0,8), (0,10), (1,5), (1,6), (1,7), (1,9), (1,10), (2,5), (2,6), (2,8), (2,9), (2,10), (3,5), (3,7), (3,8), (3,9), (3,10), (4,6), (4,7), (4,8), (4,9), (4,10), (5,10), (6,11)",True,True,"15|0-5,0-6,0-7,0-8,0-10,1-5,1-6,1-7,1-9,1-10,1-11,2-5,2-6,2-8,2-9,2-10,3-5,3-7,3-8,3-9,3-10,3-14,4-6,4-7,4-8,4-9,4-10,5-10,6-11,7-12,8-13,9-14",
1,k_coloring,k-coloring,50,"(15, [(0,8), (0,9), (0,10), (0,11), (0,12), (1,8), (1,9), (1,10), (1,11), (1,12), (2,8), (2,9), (2,10), (2,11), (2,12), (3,8), (3,9), (3,10), (3,11), (3,12), (4,8), (4,9), (4,10), (4,11), (4,12), (5,1",True,True,"15|0-8,0-9,0-10,0-11,0-12,1-8,1-9,1-10,1-11,1-12,2-8,2-9,2-10,2-11,2-12,3-8,3-9,3-10,3-11,3-12,4-8,4-9,4-10,4-11,4-12,5-10,5-11,5-12,6-10,6-11,6-12,7-10",
1,k_coloring,k-coloring,51,"(15, [(0,5), (0,6), (0,7), (0,8), (1,5), (1,6), (1,7), (1,8), (2,5), (2,6), (2,7), (2,8), (3,5), (3,6), (3,7), (3,8), (4,5), (4,6), (4,7), (4,8), (5,10), (5,11), (5,12), (5,13), (6,10), (6,11), (6,12)",True,True,"15|0-5,0-6,0-7,0-8,1-5,1-6,1-7,1-8,2-5,2-6,2-7,2-8,3-5,3-6,3-7,3-8,4-5,4-6,4-7,4-8,5-10,5-11,5-12,5-13,6-10,6-11,6-12,6-13,7-10,7-11,8-10,8-11",
1,k_coloring,k-coloring,52,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (5,10), (6,11), (7,",True,False,,
1,k_coloring,k-coloring,53,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,3), (3,4), (5,6), (5,7), (6,8), (6,9), (7,8), (8,9), (10,11), (10,12), (11,13), (12,14), (13,14), (0,5), (0,6), (0,7), (0,8), (1,5), (1,6), (1,7), (2,5), (2",True,False,,
1,k_coloring,k-coloring,54,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (0,10), (0,11), (1,5), (1,6), (1,7), (1,8), (1,9), (1,12), (2,5), (2,6), (2,7), (2,8), (2,9), (2,13), (3,5), (3,6), (3,7), (3,8), (3,9), (3,14), (4,5), (4,6), ",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,1-5,1-6,1-7,1-8,1-9,1-12,2-5,2-6,2-7,2-8,2-9,2-13,3-5,3-6,3-7,3-8,3-9,3-14,4-5,4-6,4-7,4-8,4-9,4-10,4-14",
1,k_coloring,k-coloring,55,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (10,0), (11,0), (12",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,k_coloring,k-coloring,56,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (1,11), (2,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,1-5,1-6,1-7,1-8,1-9,1-11,2-5,2-6,2-7,2-8,2-9,2-12,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-13,6-14,7-10,8-11",
1,k_coloring,k-coloring,57,"(15, [(0,5), (0,6), (0,7), (0,10), (0,11), (0,12), (1,5), (1,6), (1,7), (1,10), (1,11), (1,12), (2,5), (2,6), (2,7), (2,10), (2,11), (2,12), (3,5), (3,6), (3,7), (3,10), (3,11), (3,12), (4,5), (4,6), ",True,True,"15|0-5,0-6,0-7,0-10,0-11,0-12,1-5,1-6,1-7,1-10,1-11,1-12,2-5,2-6,2-7,2-10,2-11,2-12,3-5,3-6,3-7,3-10,3-11,3-12,4-5,4-6,4-7,4-10,4-11,4-12,6-13,9-14",
1,k_coloring,k-coloring,58,"(15, [(0,5), (0,6), (0,7), (0,8), (1,6), (1,7), (1,8), (1,9), (2,7), (2,8), (2,9), (2,5), (3,8), (3,9), (3,5), (3,6), (4,9), (4,5), (4,6), (4,7), (5,10), (5,11), (5,12), (5,13), (6,11), (6,12), (6,13)",True,False,,
1,k_coloring,k-coloring,59,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,k_coloring,k-coloring,60,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,k_coloring,k-coloring,61,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,k_coloring,k-coloring,62,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,k_coloring,k-coloring,63,LLM_ERROR: [WinError 10054] 远程主机强迫关闭了一个现有的连接。,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '。' (U+3002) (<unknown>, line 1)"
1,k_coloring,k-coloring,64,"(15, [(0,5), (0,6), (1,7), (1,8), (2,9), (2,5), (3,6), (3,7), (4,8), (4,9), (0,7), (5,10), (5,11), (6,12), (6,13), (7,14), (7,10), (8,11), (8,12), (9,13), (9,14), (5,12), (10,0), (10,1), (11,2), (11,3",True,True,"15|0-5,0-6,0-7,0-10,0-12,1-7,1-8,1-10,1-13,2-5,2-9,2-11,2-13,3-6,3-7,3-11,3-14,4-8,4-9,4-12,4-14,5-10,5-11,5-12,6-12,6-13,7-10,7-14,8-11,8-12,9-13,9-14",
1,k_coloring,k-coloring,65,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (0,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-11,5-12,5-13",
1,k_coloring,k-coloring,66,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (0,10), (0,11), (0,",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-5,1-6,1-7,1-8,1-9,1-10,1-11,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9",
1,k_coloring,k-coloring,67,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), (4,5), (4,6), (4,7), (4,8), (4,9), (5,10), (6,11), (7,",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,5-11,6-11,6-12,7-12,8-13,9-14",
1,k_coloring,k-coloring,68,"(15, [(0,5),(0,6),(1,7),(1,8),(2,9),(2,5),(3,6),(3,7),(4,8),(4,9), (0,10),(0,11),(1,12),(1,13),(2,14),(2,10),(3,11),(3,12),(4,13),(4,14), (5,10),(5,11),(6,12),(6,13),(7,14),(7,10),(8,11),(8,12),(9,13)",True,True,"15|0-5,0-6,0-10,0-11,0-13,1-7,1-8,1-10,1-12,1-13,2-5,2-9,2-10,2-14,3-6,3-7,3-11,3-12,4-8,4-9,4-13,4-14,5-10,5-11,6-12,6-13,7-10,7-14,8-11,8-12,9-13,9-14",
1,k_coloring,k-coloring,69,"(15, [(0,5), (0,6), (0,7), (0,8), (0,9), (1,5), (1,6), (1,7), (1,8), (1,9), 
      (2,5), (2,6), (2,7), (2,8), (2,9), (3,5), (3,6), (3,7), (3,8), (3,9), 
      (4,5), (4,6), (4,7), (4,8), (4,9), (5,10",True,True,"15|0-5,0-6,0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-5,2-6,2-7,2-8,2-9,3-5,3-6,3-7,3-8,3-9,4-5,4-6,4-7,4-8,4-9,5-10,6-11,7-12,8-13,9-14,10-11,12-13",
1,k_coloring,k-coloring,70,"(15, [(0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (10, 0), (10, 1), (11, 2),",True,True,"15|0-5,0-6,0-7,0-8,0-9,0-10,0-14,1-5,1-6,1-7,1-8,1-9,1-10,2-5,2-6,2-7,2-8,2-9,2-11,3-5,3-6,3-7,3-11,4-5,4-6,4-7,4-12,5-12,6-13,7-13,8-14,9-14",
